time,ax,ay,az
43626,-209,856,-400
43661,-212,851,-394
43696,-205,846,-400
43707,-213,872,-398
43757,-211,882,-385
43763,-195,880,-389
43769,-198,868,-378
43775,-189,876,-388
43782,-190,894,-384
43788,-205,871,-384
43794,-195,847,-367
43800,-202,848,-366
43807,-206,868,-372
43813,-198,880,-376
43819,-204,864,-360
43825,-192,853,-374
43832,-185,895,-388
43838,-208,894,-383
43844,-200,840,-365
43850,-201,838,-377
