time,wx,wy,wz
23748,-1.5,13.1,0.5
23759,-1.9,2.0,-1.7
23766,-1.8,6.4,-1.4
23773,-0.9,-3.2,-1.8
23792,-0.6,1.4,-0.2
23803,-1.6,0.1,-0.1
23822,-0.3,1.8,0.4
23828,-1.5,2.8,2.1
23835,-0.2,1.5,1.3
23841,-1.9,0.0,2.1
23847,-2.6,3.7,1.8
23853,-1.6,2.7,0.9
23860,-1.1,3.3,1.0
23866,-1.7,1.4,1.7
23872,3.0,5.8,0.4
23878,0.4,-0.3,2.0
23885,-3.2,-4.3,3.7
23891,0.0,3.2,1.0
23897,-2.0,-0.1,-0.2
23903,-2.8,3.1,-0.7
