time,wx,wy,wz
4006,-3.0,0.5,0.6
4013,-2.3,2.8,-0.4
4019,-2.7,1.4,0.0
4025,-3.8,2.1,0.4
4031,-2.3,3.9,0.0
4038,-1.1,3.6,-1.2
4044,-1.6,2.5,-1.6
4050,-3.1,4.3,-1.0
4056,-2.3,5.3,-1.2
4063,-2.6,5.3,-2.1
4069,-2.5,2.8,-1.8
4075,-0.7,1.8,-1.4
4081,-1.6,2.7,0.0
4088,-2.3,4.2,1.6
4094,-2.3,4.6,1.1
4100,-4.0,5.7,-1.8
4106,-4.0,1.8,-2.6
4113,-3.6,-2.3,-2.3
4119,-1.6,-2.3,0.0
4125,0.5,-0.2,1.6
