time,wx,wy,wz
29664,-1.5,2.3,-0.2
29670,-2.0,1.4,0.4
29677,-1.7,0.5,0.4
29683,-1.4,1.5,-0.7
29689,-2.7,1.2,0.4
29695,-1.3,2.5,0.2
29702,-3.1,2.5,-0.7
29708,-1.8,1.4,-0.4
29714,-1.1,1.3,0.1
29720,-2.0,1.1,0.9
29727,-1.8,1.8,0.0
29733,-0.9,2.2,-0.3
29739,0.8,1.8,0.4
29745,-1.1,1.5,1.0
29752,-0.1,1.8,-0.1
29758,-0.8,2.2,0.4
29764,-0.2,1.7,1.1
29770,-1.9,0.9,0.8
29777,-1.7,1.1,0.0
29783,-1.9,0.6,0.4
