time,wx,wy,wz
78754,0.4,-1.0,-0.4
78765,-2.1,-0.4,-0.3
78857,-1.2,4.8,1.9
78897,-3.8,3.7,-2.3
78903,-3.2,3.3,-1.0
78909,-2.7,-1.4,2.7
78915,-0.3,-2.4,3.3
78922,-0.2,0.9,0.9
78928,0.1,2.3,-0.1
78934,-2.7,4.0,-0.4
78940,-3.6,4.5,-0.1
78947,-1.3,0.4,0.9
78953,-0.6,0.6,-0.2
78959,-1.3,-2.3,0.9
78965,-3.6,-2.6,1.5
78972,-0.9,-0.6,2.2
78978,0.3,-1.6,2.8
78984,0.2,1.1,2.0
78990,-1.3,1.6,0.8
78997,-0.8,3.8,0.8
