time,ax,ay,az
10150,-526,730,-382
10165,-541,747,-396
10179,-529,736,-383
10186,-512,740,-389
10193,-523,735,-376
10199,-524,746,-385
10205,-522,736,-389
10211,-516,744,-386
10218,-517,748,-395
10224,-529,725,-383
10230,-528,734,-391
10236,-524,728,-382
10243,-519,744,-385
10249,-524,755,-380
10255,-509,746,-388
10261,-521,737,-373
10268,-510,723,-368
10274,-512,744,-373
10280,-519,726,-365
10286,-524,734,-386
