time,wx,wy,wz
35318,-0.8,0.6,0.3
35330,1.3,1.8,0.3
35337,0.1,2.6,-0.2
35343,-4.0,-0.4,-0.7
35349,-3.5,0.0,-1.2
35356,-1.1,4.6,0.0
35362,-2.1,2.3,-0.2
35368,-1.6,-0.2,-1.2
35374,-2.6,-5.8,0.1
35381,-9.2,0.9,-1.1
35387,-4.5,-4.3,-1.1
35393,1.3,5.0,-0.1
35399,2.0,1.8,3.5
35406,0.1,5.7,4.2
35412,-1.8,5.4,0.0
35418,0.7,2.5,1.3
35424,2.9,3.6,2.1
35431,-0.4,1.3,2.5
35437,-2.0,0.4,0.2
35443,-2.2,-2.1,-2.5
