time,wx,wy,wz
58952,-3.7,-0.1,1.4
58982,-1.6,2.2,4.1
58989,-0.2,3.1,2.8
58995,2.2,1.6,1.8
59001,-0.6,-6.2,0.9
59007,-1.7,3.8,1.6
59014,-3.5,-1.6,0.0
59020,-0.7,3.7,-2.3
59026,-1.4,3.7,-0.7
59032,-2.3,-2.1,-0.4
59039,-0.4,5.8,0.2
59045,-1.9,2.1,1.5
59051,-4.0,-1.9,0.7
59057,-1.7,2.8,-0.1
59064,-4.8,-5.6,0.2
59070,-2.7,4.6,0.0
59076,-4.2,-1.5,-0.7
59082,-1.6,3.2,-1.3
59089,-2.7,-0.9,-0.9
59095,-1.1,0.6,0.4
