time,wx,wy,wz
55713,-2.0,-1.1,1.5
55767,-1.2,0.2,0.1
55773,-0.5,-0.7,-0.9
55779,-2.5,-0.1,0.5
55785,-1.6,3.9,0.2
55792,-3.5,-0.4,0.4
55798,-0.3,2.3,-1.0
55804,1.6,2.1,-1.8
55810,-2.0,0.2,-1.1
55817,-3.8,1.1,1.3
55823,-2.4,3.8,1.1
55829,-3.5,-2.1,1.3
55835,-0.9,3.5,0.5
55842,-1.1,5.3,0.9
55848,-0.9,5.3,2.0
55854,-1.5,2.9,2.1
55860,-1.0,-0.5,-1.2
55867,-2.3,1.0,-1.7
55873,-1.7,0.7,-0.7
55879,-1.4,0.4,2.0
