time,ax,ay,az
34824,-245,869,-332
34830,-243,882,-337
34836,-242,894,-338
34842,-245,882,-327
34849,-247,879,-332
34855,-242,878,-333
34861,-246,871,-332
34867,-243,885,-328
34874,-246,882,-329
34880,-246,880,-333
34886,-247,882,-331
34892,-239,878,-331
34899,-245,873,-327
34905,-249,883,-338
34911,-248,887,-339
34917,-244,873,-335
34924,-236,876,-333
34930,-245,893,-334
34936,-241,881,-337
34942,-246,851,-324
