time,ax,ay,az
26366,-367,834,-426
26372,-380,802,-423
26435,-369,800,-406
26441,-383,789,-404
26448,-383,813,-410
26454,-362,798,-408
26460,-377,802,-411
26466,-354,832,-409
26473,-378,827,-407
26479,-354,815,-409
26485,-355,790,-394
26491,-368,788,-401
26498,-365,845,-419
26504,-373,834,-410
26510,-356,803,-401
26516,-366,798,-399
26523,-369,809,-406
26529,-359,800,-399
26535,-370,817,-404
26541,-356,824,-411
