time,wx,wy,wz
30188,-1.4,-1.1,0.5
30194,-0.4,3.0,-0.6
30200,-0.4,3.8,0.2
30207,-1.5,1.6,-0.7
30213,-2.3,1.0,0.9
30219,-1.0,2.0,1.7
30225,-1.2,0.5,-0.2
30232,-0.6,1.1,-0.6
30238,-1.7,3.5,1.0
30244,-1.6,3.1,0.5
30250,-1.1,1.8,0.1
30257,-1.5,2.4,0.3
30263,-0.1,2.8,0.0
30269,-2.1,2.2,-0.3
30275,-1.6,1.0,0.2
30282,-1.0,2.8,0.1
30288,-0.6,-0.4,-1.3
30294,-1.0,-0.7,1.5
30300,-1.5,1.8,-0.1
30307,-0.7,2.3,0.0
