time,ax,ay,az
23748,-518,568,-648
23759,-502,541,-651
23766,-514,543,-654
23773,-480,544,-665
23792,-503,536,-648
23803,-498,543,-661
23822,-514,540,-649
23828,-498,537,-641
23835,-497,551,-650
23841,-504,551,-654
23847,-496,521,-642
23853,-509,533,-645
23860,-493,555,-660
23866,-520,519,-647
23872,-498,529,-653
23878,-516,578,-665
23885,-478,543,-650
23891,-497,549,-649
23897,-491,556,-648
23903,-499,537,-651
