time,wx,wy,wz
58335,-15.6,98.7,238.9
58341,-30.6,50.3,208.1
58347,99.4,50.6,167.3
58354,147.0,11.4,115.6
58360,169.0,68.2,98.7
58366,57.9,-64.4,59.3
58372,60.5,-17.9,32.5
58379,127.8,67.4,38.0
58385,-70.7,-56.4,72.6
58391,5.0,189.4,22.7
58397,-34.4,1.1,-8.7
58404,-5.5,73.8,0.1
58410,11.3,89.5,-9.9
58610,-19.1,-5.3,-29.7
58616,-4.3,-61.6,-65.5
58622,13.0,-65.8,-67.9
58629,41.4,-54.1,-7.0
58635,38.2,-35.2,-9.3
58641,-30.5,-64.4,-39.4
58647,-10.6,-69.3,-42.4
