time,wx,wy,wz
47544,-0.9,0.7,-0.6
47550,-0.4,1.4,-0.4
47556,-0.9,3.0,0.0
47563,-0.9,3.2,-0.4
47569,-1.8,3.7,-0.6
47575,-1.0,0.8,-0.9
47581,-0.4,2.1,0.0
47588,-2.0,1.8,0.4
47594,-1.4,1.8,0.9
47600,-1.3,3.7,0.7
47606,-1.9,1.1,0.5
47613,-1.6,0.7,0.7
47619,-0.5,2.3,-0.2
47625,-2.7,1.9,1.2
47631,-0.3,-1.3,0.5
47638,-0.2,1.1,0.7
47644,-3.2,1.1,1.4
47650,-3.2,0.4,0.1
47656,-2.3,3.4,-0.7
47663,-2.1,3.2,-0.3
