time,ax,ay,az
73017,-368,852,-296
73108,-346,852,-284
73114,-350,868,-282
73121,-344,860,-277
73127,-333,857,-278
73133,-347,867,-277
73139,-353,882,-283
73146,-348,873,-287
73152,-349,861,-290
73158,-350,866,-285
73164,-353,890,-284
73171,-340,860,-280
73177,-343,856,-274
73183,-339,877,-278
73189,-345,891,-289
73196,-351,868,-275
73202,-341,863,-283
73208,-340,859,-280
73214,-345,873,-275
73221,-348,876,-275
