time,ax,ay,az
23124,-431,709,-519
23135,-430,706,-523
23142,-411,718,-528
23149,-410,708,-520
23203,-429,710,-518
23210,-416,720,-522
23216,-414,715,-519
23222,-413,734,-519
23228,-401,740,-507
23235,-409,723,-514
23241,-412,715,-511
23247,-414,729,-523
23253,-417,719,-503
23260,-414,728,-531
23266,-423,701,-497
23272,-407,717,-508
23278,-405,737,-509
23285,-427,713,-509
23291,-419,719,-516
23297,-420,730,-518
