time,wx,wy,wz
81097,-0.8,1.8,0.0
81148,-0.7,0.5,0.9
81160,0.0,1.9,0.1
81172,-0.1,2.5,0.0
81183,-2.7,2.5,0.7
81214,-1.6,2.3,0.4
81226,-3.2,1.0,0.9
81261,-0.3,2.1,1.2
81267,-0.6,-0.3,0.6
81273,-1.1,0.6,0.4
81280,-2.1,0.0,0.6
81286,-1.2,-1.6,2.0
81292,-1.7,0.4,-0.1
81298,-1.6,0.6,0.8
81305,-3.2,-1.8,1.1
81311,-2.3,-2.4,2.6
81317,-3.8,-0.9,1.2
81323,-3.4,2.0,-1.1
81330,-3.1,2.1,1.2
81336,-2.9,3.5,1.8
