time,wx,wy,wz
10377,-8.8,-20.8,-17.7
10387,5.9,-6.1,7.2
10393,2.0,-7.9,16.5
10399,-9.0,-16.3,13.6
10405,-6.8,0.7,10.2
10412,-4.2,-1.3,5.9
10418,-3.7,3.2,1.7
10424,-3.9,-3.5,0.0
10430,-6.9,-9.8,0.0
10437,-6.7,-6.7,1.6
10443,-4.4,-7.4,4.8
10449,-9.6,-20.3,10.4
10455,-16.5,-16.0,30.5
10462,-18.8,-73.0,34.5
10468,-15.8,-37.4,22.6
10474,9.9,-35.0,7.9
10480,42.1,0.3,-9.7
10487,100.8,67.5,8.0
10493,223.9,77.7,3.9
10499,203.2,93.2,2.8
