time,wx,wy,wz
9179,1.5,-10.8,2.5
9185,3.3,8.8,0.7
9192,3.7,-0.2,9.1
9198,-0.1,3.2,12.3
9204,-3.3,-6.6,7.3
9210,-4.4,-6.9,4.3
9217,-3.9,-3.2,6.3
9223,-2.3,-2.2,10.9
9229,-1.2,-2.5,16.2
9235,-0.4,-0.8,11.4
9242,-2.5,-1.2,4.6
9248,-5.3,0.7,3.0
9254,-5.7,5.3,2.6
9260,-2.3,8.3,0.7
9267,-3.6,0.3,-3.2
9273,-4.8,2.4,-1.9
9279,-4.4,2.9,0.6
9285,-3.5,3.1,1.6
9292,-3.4,2.5,-1.0
9298,-3.5,-1.1,-3.2
