time,ax,ay,az
47544,-45,923,-238
47550,-38,938,-245
47556,-35,952,-252
47563,-48,933,-246
47569,-60,926,-244
47575,-48,927,-246
47581,-41,943,-254
47588,-55,941,-239
47594,-51,920,-250
47600,-56,942,-246
47606,-56,930,-240
47613,-47,933,-243
47619,-50,952,-249
47625,-50,935,-245
47631,-63,893,-240
47638,-31,967,-254
47644,-44,950,-241
47650,-36,928,-242
47656,-28,928,-243
47663,-47,940,-245
