time,wx,wy,wz
32788,-2.7,-2.0,0.4
32795,-1.0,-4.0,-0.3
32801,-2.8,-1.7,-0.2
32807,-2.9,-0.9,-0.1
32813,-3.0,-1.1,0.4
32820,-2.0,0.0,1.0
32826,-1.4,1.1,0.3
32832,0.5,-1.1,0.7
32838,-3.5,-0.2,1.4
32845,-2.6,1.3,-0.2
32851,-0.4,3.1,-0.7
32857,-1.4,5.0,2.5
32863,-1.8,4.3,-1.5
32870,-1.2,1.4,-0.3
32876,-3.1,2.6,0.7
32882,-1.1,0.2,-0.5
32888,-1.3,2.4,-0.5
32895,-2.1,1.9,1.1
32901,-1.0,0.0,1.8
32907,-1.2,1.1,1.3
