time,wx,wy,wz
23124,1.1,-0.5,3.0
23135,1.4,0.6,3.9
23142,0.9,0.2,5.0
23149,1.9,-2.4,3.2
23203,-2.6,1.1,1.0
23210,-2.4,0.5,0.7
23216,0.0,-1.6,0.4
23222,-0.5,-0.3,-0.2
23228,-1.8,-2.6,0.0
23235,-2.3,0.5,-1.9
23241,-2.2,0.7,-3.0
23247,-2.5,2.8,-1.1
23253,-1.3,-0.1,-1.4
23260,-2.5,-0.9,0.2
23266,-2.3,2.4,0.7
23272,-0.2,-1.1,-0.9
23278,-1.8,2.8,1.5
23285,-2.6,5.6,0.9
23291,-1.5,4.2,-0.3
23297,-2.0,2.3,1.0
