time,ax,ay,az
65972,-223,798,-494
65982,-230,806,-488
65988,-211,803,-494
66001,-217,812,-479
66007,-221,823,-493
66022,-224,798,-495
66031,-213,817,-494
66038,-222,807,-488
66045,-211,803,-495
66051,-214,809,-497
66062,-213,821,-491
66068,-210,813,-497
66074,-219,798,-491
66080,-211,810,-490
66087,-215,820,-490
66093,-206,823,-497
66099,-218,802,-495
66105,-212,807,-495
66112,-215,834,-505
66118,-221,806,-493
